Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
72,606.0,1.01,2.02,3.03,100,1,1,1,0
73,617.0,1.01,1.01,1.01,100,1,1,1,0
74,642.0,1.01,1.01,1.01,1.01,1,1,1,1
75,634.0,1.01,1.01,1.01,1.01,1,1,1,1
76,606.0,1.01,1.01,1.01,100,1,1,1,0
77,627.0,1.01,1.01,1.01,1.01,1,1,1,1
78,618.0,1.01,1.01,1.01,3.03,1,1,1,1
79,596.0,1.01,1.01,1.01,100,1,1,1,0
80,610.0,1.01,2.02,3.03,100,1,1,1,0
81,582.0,1.01,3.03,100,100,1,1,0,0
82,637.0,1.01,1.01,1.01,1.01,1,1,1,1
83,608.0,1.01,1.01,3.03,100,1,1,1,0
84,636.0,1.01,1.01,1.01,1.01,1,1,1,1
85,567.0,2.02,100,100,100,1,0,0,0
86,606.0,1.01,1.01,23.23,100,1,1,1,0
87,633.0,1.01,1.01,1.01,1.01,1,1,1,1
88,574.0,1.01,100,100,100,1,0,0,0
89,581.0,2.02,2.02,100,100,1,1,0,0
90,604.0,1.01,1.01,1.01,100,1,1,1,0
91,598.0,1.01,1.01,1.01,100,1,1,1,0
92,619.0,1.01,1.01,1.01,2.02,1,1,1,1
93,587.0,1.01,1.01,100,100,1,1,0,0
94,600.0,1.01,2.02,4.04,100,1,1,1,0
95,609.0,1.01,1.01,2.02,100,1,1,1,0
96,594.0,1.01,1.01,1.01,100,1,1,1,0
97,612.0,1.01,2.02,16.16,100,1,1,1,0
98,578.0,2.02,100,100,100,1,0,0,0
99,636.0,1.01,1.01,1.01,1.01,1,1,1,1
100,643.0,1.01,1.01,1.01,3.03,1,1,1,1
